RF DESPACHO;UA LOCAL DESPACHO;;ANO DESEMB;TRIMESTRE DESEMB;CANAL;TMBDI
10ª RF;1015600;IRF - Santana do Livramento;2015;20151;Vermelho;25,0682
10ª RF;1015600;IRF - Santana do Livramento;2015;20152;Verde;8,4985
10ª RF;1015600;IRF - Santana do Livramento;2015;20152;Amarelo;88,0747
10ª RF;1015600;IRF - Santana do Livramento;2015;20152;Vermelho;49,2739
10ª RF;1015600;IRF - Santana do Livramento;2015;20153;Verde;3,5953
10ª RF;1015600;IRF - Santana do Livramento;2015;20153;Amarelo;124,0819
10ª RF;1015600;IRF - Santana do Livramento;2015;20153;Vermelho;65,2411
10ª RF;1015600;IRF - Santana do Livramento;2015;20154;Verde;4,839
10ª RF;1015600;IRF - Santana do Livramento;2015;20154;Amarelo;222,2879
10ª RF;1015600;IRF - Santana do Livramento;2015;20154;Vermelho;111,1937
10ª RF;1015600;IRF - Santana do Livramento;2016;20161;Verde;4,1736
10ª RF;1015600;IRF - Santana do Livramento;2016;20161;Amarelo;113,3702
10ª RF;1015600;IRF - Santana do Livramento;2016;20161;Vermelho;49,9461
10ª RF;1015600;IRF - Santana do Livramento;2016;20162;Verde;4,9525
10ª RF;1015600;IRF - Santana do Livramento;2016;20162;Amarelo;30,3275
10ª RF;1015600;IRF - Santana do Livramento;2016;20162;Vermelho;29,887
10ª RF;1015600;IRF - Santana do Livramento;2016;20163;Verde;4,3511
10ª RF;1015600;IRF - Santana do Livramento;2016;20163;Amarelo;67,7774
10ª RF;1015600;IRF - Santana do Livramento;2016;20163;Vermelho;25,661
10ª RF;1015600;IRF - Santana do Livramento;2016;20164;Verde;5,9187
10ª RF;1015600;IRF - Santana do Livramento;2016;20164;Amarelo;77,454
10ª RF;1015600;IRF - Santana do Livramento;2016;20164;Vermelho;69,9021
10ª RF;1015600;IRF - Santana do Livramento;2017;20171;Verde;4,0255
10ª RF;1015600;IRF - Santana do Livramento;2017;20171;Amarelo;25,0414
10ª RF;1015600;IRF - Santana do Livramento;2017;20171;Vermelho;39,7257
10ª RF;1015600;IRF - Santana do Livramento;2017;20172;Verde;4,0693
10ª RF;1015600;IRF - Santana do Livramento;2017;20172;Amarelo;51,4654
10ª RF;1015600;IRF - Santana do Livramento;2017;20172;Vermelho;88,7253
10ª RF;1015600;IRF - Santana do Livramento;2017;20173;Verde;5,1685
10ª RF;1015600;IRF - Santana do Livramento;2017;20173;Amarelo;48,4345
10ª RF;1015600;IRF - Santana do Livramento;2017;20173;Vermelho;99,7952
10ª RF;1015600;IRF - Santana do Livramento;2017;20174;Verde;2,9588
10ª RF;1015600;IRF - Santana do Livramento;2017;20174;Amarelo;31,4598
10ª RF;1015600;IRF - Santana do Livramento;2017;20174;Vermelho;42,5487
10ª RF;1017500;ALF - Uruguaiana;2018;20181;Verde;2,575
10ª RF;1017500;ALF - Uruguaiana;2018;20181;Amarelo;140,7875
10ª RF;1017500;ALF - Uruguaiana;2018;20181;Vermelho;165,3074
10ª RF;1017500;ALF - Uruguaiana;2018;20182;Verde;2,4731
10ª RF;1017500;ALF - Uruguaiana;2018;20182;Amarelo;140,1654
10ª RF;1017500;ALF - Uruguaiana;2018;20182;Vermelho;208,8646
10ª RF;1017500;ALF - Uruguaiana;2018;20183;Verde;2,2817
10ª RF;1017500;ALF - Uruguaiana;2018;20183;Amarelo;142,3847
10ª RF;1017500;ALF - Uruguaiana;2018;20183;Vermelho;185,6979
10ª RF;1017500;ALF - Uruguaiana;2018;20184;Verde;2,8212
10ª RF;1017500;ALF - Uruguaiana;2018;20184;Amarelo;138,6152
10ª RF;1017500;ALF - Uruguaiana;2018;20184;Vermelho;150,1882
10ª RF;1017500;ALF - Uruguaiana;2019;20191;Verde;3,1589
10ª RF;1017500;ALF - Uruguaiana;2019;20191;Amarelo;144,1617
10ª RF;1017500;ALF - Uruguaiana;2019;20191;Vermelho;132,7695
10ª RF;1017500;ALF - Uruguaiana;2019;20192;Verde;3,1729
10ª RF;1017500;ALF - Uruguaiana;2019;20192;Amarelo;100,7276
10ª RF;1017500;ALF - Uruguaiana;2019;20192;Vermelho;100,4735
10ª RF;1017500;ALF - Uruguaiana;2019;20193;Verde;3,2104
10ª RF;1017500;ALF - Uruguaiana;2019;20193;Amarelo;104,133
10ª RF;1017500;ALF - Uruguaiana;2019;20193;Vermelho;107,6951
10ª RF;1017500;ALF - Uruguaiana;2019;20194;Verde;3,0407
10ª RF;1017500;ALF - Uruguaiana;2019;20194;Amarelo;129,518
10ª RF;1017500;ALF - Uruguaiana;2019;20194;Vermelho;113,6351
10ª RF;1017500;ALF - Uruguaiana;2020;20201;Verde;3,1052
10ª RF;1017500;ALF - Uruguaiana;2020;20201;Amarelo;88,3082
10ª RF;1017500;ALF - Uruguaiana;2020;20201;Vermelho;136,3812
10ª RF;1017500;ALF - Uruguaiana;2020;20202;Verde;3,4782
10ª RF;1017500;ALF - Uruguaiana;2020;20202;Amarelo;104,7614
10ª RF;1017500;ALF - Uruguaiana;2020;20202;Vermelho;114,3352
10ª RF;1017500;ALF - Uruguaiana;2020;20203;Verde;3,2997
10ª RF;1017500;ALF - Uruguaiana;2020;20203;Amarelo;101,6537
10ª RF;1017500;ALF - Uruguaiana;2020;20203;Vermelho;87,7252
10ª RF;1017500;ALF - Uruguaiana;2020;20204;Verde;3,3818
10ª RF;1017500;ALF - Uruguaiana;2020;20204;Amarelo;60,1316
10ª RF;1017500;ALF - Uruguaiana;2020;20204;Vermelho;89,5949
10ª RF;1017500;ALF - Uruguaiana;2021;20211;Verde;3,2393
10ª RF;1017500;ALF - Uruguaiana;2021;20211;Amarelo;102,3002
10ª RF;1017500;ALF - Uruguaiana;2021;20211;Vermelho;81,7273
10ª RF;1017500;ALF - Uruguaiana;2021;20212;Verde;3,1254
10ª RF;1017500;ALF - Uruguaiana;2021;20212;Amarelo;85,885
10ª RF;1017500;ALF - Uruguaiana;2021;20212;Vermelho;70,0621
10ª RF;1017500;ALF - Uruguaiana;2021;20213;Verde;3,4242
10ª RF;1017500;ALF - Uruguaiana;2021;20213;Amarelo;102,7563
10ª RF;1017500;ALF - Uruguaiana;2021;20213;Vermelho;85,4213
10ª RF;1017500;ALF - Uruguaiana;2021;20214;Verde;3,9158
10ª RF;1017500;ALF - Uruguaiana;2021;20214;Amarelo;117,2089
10ª RF;1017500;ALF - Uruguaiana;2021;20214;Vermelho;126,9505
10ª RF;1017500;ALF - Uruguaiana;2022;20221;Verde;3,9438
10ª RF;1017500;ALF - Uruguaiana;2022;20221;Amarelo;448,882
10ª RF;1017500;ALF - Uruguaiana;2022;20221;Vermelho;445,2132
10ª RF;1017500;ALF - Uruguaiana;2022;20222;Verde;5,0475
10ª RF;1017500;ALF - Uruguaiana;2022;20222;Amarelo;507,0847
10ª RF;1017500;ALF - Uruguaiana;2022;20222;Vermelho;539,2129
10ª RF;1017500;ALF - Uruguaiana;2022;20223;Verde;4,2816
10ª RF;1017500;ALF - Uruguaiana;2022;20223;Amarelo;491,0356
10ª RF;1017500;ALF - Uruguaiana;2022;20223;Vermelho;543,3534
10ª RF;1017500;ALF - Uruguaiana;2022;20224;Verde;5,013
10ª RF;1017500;ALF - Uruguaiana;2022;20224;Amarelo;269,3964
10ª RF;1017500;ALF - Uruguaiana;2022;20224;Vermelho;296,374
10ª RF;1017500;ALF - Uruguaiana;2023;20231;Verde;3,6864
10ª RF;1017500;ALF - Uruguaiana;2023;20231;Amarelo;91,1046
10ª RF;1017500;ALF - Uruguaiana;2023;20231;Vermelho;125,3648
10ª RF;1017500;ALF - Uruguaiana;2023;20232;Verde;4,3273
10ª RF;1017500;ALF - Uruguaiana;2023;20232;Amarelo;202,6143
10ª RF;1017500;ALF - Uruguaiana;2023;20232;Vermelho;161,9917
10ª RF;1017501;IRF - Itaqui;2018;20181;Verde;2,1875
10ª RF;1017501;IRF - Itaqui;2018;20182;Verde;4,0164
10ª RF;1017501;IRF - Itaqui;2018;20183;Verde;2,33
10ª RF;1017501;IRF - Itaqui;2018;20183;Vermelho;25,475
10ª RF;1017501;IRF - Itaqui;2018;20184;Verde;5,542
10ª RF;1017501;IRF - Itaqui;2018;20184;Amarelo;7,4422
10ª RF;1017501;IRF - Itaqui;2018;20184;Vermelho;6,1286
10ª RF;1017501;IRF - Itaqui;2019;20191;Verde;2,9214
10ª RF;1017501;IRF - Itaqui;2019;20191;Amarelo;43,8967
10ª RF;1017501;IRF - Itaqui;2019;20191;Vermelho;67,0049
10ª RF;1017501;IRF - Itaqui;2019;20192;Verde;2,909
10ª RF;1017501;IRF - Itaqui;2019;20192;Amarelo;23,0706
10ª RF;1017501;IRF - Itaqui;2019;20193;Verde;5,9175
10ª RF;1017501;IRF - Itaqui;2019;20193;Amarelo;25,3428
10ª RF;1017501;IRF - Itaqui;2019;20193;Vermelho;58,8314
10ª RF;1017501;IRF - Itaqui;2019;20194;Verde;4,4532
10ª RF;1017501;IRF - Itaqui;2019;20194;Vermelho;43,9408
10ª RF;1017501;IRF - Itaqui;2020;20201;Verde;2,9899
10ª RF;1017501;IRF - Itaqui;2020;20201;Vermelho;7,3769
10ª RF;1017501;IRF - Itaqui;2020;20203;Verde;2,123
10ª RF;1017501;IRF - Itaqui;2020;20204;Verde;2,0084
10ª RF;1017501;IRF - Itaqui;2021;20211;Verde;6,6835
10ª RF;1017501;IRF - Itaqui;2021;20211;Amarelo;19,5431
10ª RF;1017501;IRF - Itaqui;2021;20211;Vermelho;25,01
10ª RF;1017501;IRF - Itaqui;2021;20212;Verde;3,0496
10ª RF;1017501;IRF - Itaqui;2021;20213;Verde;3,4188
10ª RF;1017501;IRF - Itaqui;2021;20213;Vermelho;48,8472
10ª RF;1017501;IRF - Itaqui;2021;20214;Verde;6,8151
10ª RF;1017501;IRF - Itaqui;2021;20214;Vermelho;46,6717
10ª RF;1017501;IRF - Itaqui;2022;20221;Verde;4,3781
10ª RF;1017501;IRF - Itaqui;2022;20221;Vermelho;189,3161
10ª RF;1017501;IRF - Itaqui;2022;20222;Verde;7,8433
10ª RF;1017501;IRF - Itaqui;2022;20223;Verde;3,2782
10ª RF;1017501;IRF - Itaqui;2022;20223;Vermelho;265,6986
10ª RF;1017501;IRF - Itaqui;2022;20224;Verde;1,9708
10ª RF;1017501;IRF - Itaqui;2023;20231;Verde;2,583
10ª RF;1017501;IRF - Itaqui;2023;20231;Amarelo;5,0911
10ª RF;1017501;IRF - Itaqui;2023;20232;Verde;6,2458
10ª RF;1017502;IRF - Quaraí;2018;20181;Verde;15,7547
10ª RF;1017502;IRF - Quaraí;2018;20181;Vermelho;47,3039
10ª RF;1017502;IRF - Quaraí;2018;20182;Verde;2,1853
10ª RF;1017502;IRF - Quaraí;2018;20182;Amarelo;54,4708
10ª RF;1017502;IRF - Quaraí;2018;20183;Verde;2,2815
10ª RF;1017502;IRF - Quaraí;2018;20183;Vermelho;77,2894
10ª RF;1017502;IRF - Quaraí;2018;20184;Verde;3,1703
10ª RF;1017502;IRF - Quaraí;2019;20191;Verde;7,8906
10ª RF;1017502;IRF - Quaraí;2019;20191;Amarelo;123,9322
10ª RF;1017502;IRF - Quaraí;2019;20191;Vermelho;189,0953
10ª RF;1017502;IRF - Quaraí;2019;20192;Verde;6,7701
10ª RF;1017502;IRF - Quaraí;2019;20193;Verde;4,408
10ª RF;1017502;IRF - Quaraí;2019;20193;Vermelho;41,9983
10ª RF;1017502;IRF - Quaraí;2019;20194;Verde;5,051
10ª RF;1017502;IRF - Quaraí;2019;20194;Vermelho;161,0886
10ª RF;1017502;IRF - Quaraí;2020;20201;Verde;3,2246
10ª RF;1017502;IRF - Quaraí;2020;20201;Vermelho;96,5022
10ª RF;1017502;IRF - Quaraí;2020;20202;Verde;3,3817
10ª RF;1017502;IRF - Quaraí;2020;20202;Vermelho;26,0044
10ª RF;1017502;IRF - Quaraí;2020;20203;Verde;4,3702
10ª RF;1017502;IRF - Quaraí;2020;20203;Vermelho;30,055
10ª RF;1017502;IRF - Quaraí;2020;20204;Verde;6,3928
10ª RF;1017502;IRF - Quaraí;2020;20204;Vermelho;328,4494
10ª RF;1017502;IRF - Quaraí;2021;20211;Verde;3,6051
10ª RF;1017502;IRF - Quaraí;2021;20212;Verde;4,0424
10ª RF;1017502;IRF - Quaraí;2021;20213;Verde;3,0632
10ª RF;1017502;IRF - Quaraí;2021;20214;Verde;4,3443
10ª RF;1017502;IRF - Quaraí;2021;20214;Vermelho;55,3715
10ª RF;1017502;IRF - Quaraí;2022;20221;Verde;5,9799
10ª RF;1017502;IRF - Quaraí;2022;20221;Vermelho;490,7686
10ª RF;1017502;IRF - Quaraí;2022;20222;Verde;12,6777
10ª RF;1017502;IRF - Quaraí;2022;20222;Vermelho;463,3534
10ª RF;1017502;IRF - Quaraí;2022;20223;Verde;8,5766
10ª RF;1017502;IRF - Quaraí;2022;20223;Amarelo;580,5058
10ª RF;1017502;IRF - Quaraí;2022;20223;Vermelho;452,7815
10ª RF;1017502;IRF - Quaraí;2022;20224;Verde;8,0544
10ª RF;1017502;IRF - Quaraí;2022;20224;Vermelho;277,2172
10ª RF;1017502;IRF - Quaraí;2023;20231;Verde;6,3381
10ª RF;1017502;IRF - Quaraí;2023;20231;Vermelho;71,2226
10ª RF;1017502;IRF - Quaraí;2023;20232;Verde;6,2374
10ª RF;1017502;IRF - Quaraí;2023;20232;Vermelho;117,9533
10ª RF;1017503;IRF - São Borja;2018;20181;Verde;2,5908
10ª RF;1017503;IRF - São Borja;2018;20181;Amarelo;118,4963
10ª RF;1017503;IRF - São Borja;2018;20181;Vermelho;149,2444
10ª RF;1017503;IRF - São Borja;2018;20182;Verde;2,303
10ª RF;1017503;IRF - São Borja;2018;20182;Amarelo;172,4782
10ª RF;1017503;IRF - São Borja;2018;20182;Vermelho;239,2736
10ª RF;1017503;IRF - São Borja;2018;20183;Verde;2,148
10ª RF;1017503;IRF - São Borja;2018;20183;Amarelo;179,5633
10ª RF;1017503;IRF - São Borja;2018;20183;Vermelho;433,5565
10ª RF;1017503;IRF - São Borja;2018;20184;Verde;3,3963
10ª RF;1017503;IRF - São Borja;2018;20184;Amarelo;123,5147
10ª RF;1017503;IRF - São Borja;2018;20184;Vermelho;137,0681
10ª RF;1017503;IRF - São Borja;2019;20191;Verde;3,6259
10ª RF;1017503;IRF - São Borja;2019;20191;Amarelo;82,4359
10ª RF;1017503;IRF - São Borja;2019;20191;Vermelho;125,2948
10ª RF;1017503;IRF - São Borja;2019;20192;Verde;3,4685
10ª RF;1017503;IRF - São Borja;2019;20192;Amarelo;57,9305
10ª RF;1017503;IRF - São Borja;2019;20192;Vermelho;110,519
10ª RF;1017503;IRF - São Borja;2019;20193;Verde;3,2551
10ª RF;1017503;IRF - São Borja;2019;20193;Amarelo;115,6143
10ª RF;1017503;IRF - São Borja;2019;20193;Vermelho;96,4099
10ª RF;1017503;IRF - São Borja;2019;20194;Verde;3,3556
10ª RF;1017503;IRF - São Borja;2019;20194;Amarelo;61,6319
10ª RF;1017503;IRF - São Borja;2019;20194;Vermelho;130,8804
10ª RF;1017503;IRF - São Borja;2020;20201;Verde;3,1105
10ª RF;1017503;IRF - São Borja;2020;20201;Amarelo;96,7219
10ª RF;1017503;IRF - São Borja;2020;20201;Vermelho;54,2101
10ª RF;1017503;IRF - São Borja;2020;20202;Verde;3,5314
10ª RF;1017503;IRF - São Borja;2020;20202;Amarelo;32,7208
10ª RF;1017503;IRF - São Borja;2020;20202;Vermelho;85,1587
10ª RF;1017503;IRF - São Borja;2020;20203;Verde;2,8951
10ª RF;1017503;IRF - São Borja;2020;20203;Amarelo;49,9939
10ª RF;1017503;IRF - São Borja;2020;20203;Vermelho;74,9485
10ª RF;1017503;IRF - São Borja;2020;20204;Verde;2,9247
10ª RF;1017503;IRF - São Borja;2020;20204;Amarelo;40,4699
10ª RF;1017503;IRF - São Borja;2020;20204;Vermelho;61,9613
10ª RF;1017503;IRF - São Borja;2021;20211;Verde;3,2811
10ª RF;1017503;IRF - São Borja;2021;20211;Amarelo;459,8894
10ª RF;1017503;IRF - São Borja;2021;20211;Vermelho;273,494
10ª RF;1017503;IRF - São Borja;2021;20212;Verde;2,8864
10ª RF;1017503;IRF - São Borja;2021;20212;Amarelo;70,3659
10ª RF;1017503;IRF - São Borja;2021;20212;Vermelho;60,5625
10ª RF;1017503;IRF - São Borja;2021;20213;Verde;3,646
10ª RF;1017503;IRF - São Borja;2021;20213;Amarelo;119,3603
10ª RF;1017503;IRF - São Borja;2021;20213;Vermelho;55,6752
10ª RF;1017503;IRF - São Borja;2021;20214;Verde;3,7782
10ª RF;1017503;IRF - São Borja;2021;20214;Amarelo;96,8519
10ª RF;1017503;IRF - São Borja;2021;20214;Vermelho;56,6976
10ª RF;1017503;IRF - São Borja;2022;20221;Verde;3,0565
10ª RF;1017503;IRF - São Borja;2022;20221;Amarelo;340,8639
10ª RF;1017503;IRF - São Borja;2022;20221;Vermelho;242,2385
10ª RF;1017503;IRF - São Borja;2022;20222;Verde;3,392
10ª RF;1017503;IRF - São Borja;2022;20222;Amarelo;394,2717
10ª RF;1017503;IRF - São Borja;2022;20222;Vermelho;351,6137
10ª RF;1017503;IRF - São Borja;2022;20223;Verde;3,8786
10ª RF;1017503;IRF - São Borja;2022;20223;Amarelo;294,262
10ª RF;1017503;IRF - São Borja;2022;20223;Vermelho;301,7262
10ª RF;1017503;IRF - São Borja;2022;20224;Verde;4,4963
10ª RF;1017503;IRF - São Borja;2022;20224;Amarelo;142,3629
10ª RF;1017503;IRF - São Borja;2022;20224;Vermelho;170,7375
10ª RF;1017503;IRF - São Borja;2023;20231;Verde;4,032
10ª RF;1017503;IRF - São Borja;2023;20231;Amarelo;92,1773
10ª RF;1017503;IRF - São Borja;2023;20231;Vermelho;88,4266
10ª RF;1017503;IRF - São Borja;2023;20232;Verde;4,9197
10ª RF;1017503;IRF - São Borja;2023;20232;Amarelo;208,5439
10ª RF;1017503;IRF - São Borja;2023;20232;Vermelho;67,9178
10ª RF;1017504;IRF - Porto Mauá;2020;20203;Verde;1,4147
10ª RF;1017504;IRF - Porto Mauá;2020;20203;Vermelho;151,7387
10ª RF;1017504;IRF - Porto Mauá;2020;20204;Verde;2,6277
10ª RF;1017504;IRF - Porto Mauá;2020;20204;Vermelho;330,9411
10ª RF;1017504;IRF - Porto Mauá;2021;20211;Verde;1,763
10ª RF;1017504;IRF - Porto Mauá;2021;20212;Verde;2,4684
10ª RF;1017504;IRF - Porto Mauá;2021;20212;Vermelho;100,8042
10ª RF;1017504;IRF - Porto Mauá;2021;20213;Verde;1,7545
10ª RF;1017504;IRF - Porto Mauá;2021;20214;Verde;2,0499
10ª RF;1017504;IRF - Porto Mauá;2022;20221;Verde;0,6057
10ª RF;1017504;IRF - Porto Mauá;2022;20222;Verde;2,0024
10ª RF;1017504;IRF - Porto Mauá;2022;20223;Verde;0
10ª RF;1017504;IRF - Porto Mauá;2022;20224;Verde;1,1592
10ª RF;1017504;IRF - Porto Mauá;2022;20224;Amarelo;1.054,10
10ª RF;1017504;IRF - Porto Mauá;2022;20224;Vermelho;962,9349
10ª RF;1017504;IRF - Porto Mauá;2023;20231;Verde;0
10ª RF;1017504;IRF - Porto Mauá;2023;20232;Verde;17,8781
10ª RF;1017505;IRF - Porto Xavier;2020;20203;Verde;4,4403
10ª RF;1017505;IRF - Porto Xavier;2020;20203;Vermelho;37,5954
10ª RF;1017505;IRF - Porto Xavier;2020;20204;Verde;6,1991
10ª RF;1017505;IRF - Porto Xavier;2020;20204;Vermelho;28,7039
10ª RF;1017505;IRF - Porto Xavier;2021;20211;Verde;5,7194
10ª RF;1017505;IRF - Porto Xavier;2021;20211;Amarelo;4,4906
10ª RF;1017505;IRF - Porto Xavier;2021;20211;Vermelho;69,8671
10ª RF;1017505;IRF - Porto Xavier;2021;20212;Verde;3,7536
10ª RF;1017505;IRF - Porto Xavier;2021;20212;Amarelo;23,8486
10ª RF;1017505;IRF - Porto Xavier;2021;20212;Vermelho;131,0461
10ª RF;1017505;IRF - Porto Xavier;2021;20213;Verde;3,7535
10ª RF;1017505;IRF - Porto Xavier;2021;20213;Vermelho;103,1622
10ª RF;1017505;IRF - Porto Xavier;2021;20214;Verde;4,6029
10ª RF;1017505;IRF - Porto Xavier;2021;20214;Amarelo;189,3521
10ª RF;1017505;IRF - Porto Xavier;2021;20214;Vermelho;110,8619
10ª RF;1017505;IRF - Porto Xavier;2022;20221;Verde;4,2985
10ª RF;1017505;IRF - Porto Xavier;2022;20221;Amarelo;152,6436
10ª RF;1017505;IRF - Porto Xavier;2022;20221;Vermelho;170,7815
10ª RF;1017505;IRF - Porto Xavier;2022;20222;Verde;4,3835
10ª RF;1017505;IRF - Porto Xavier;2022;20222;Amarelo;387,8638
10ª RF;1017505;IRF - Porto Xavier;2022;20222;Vermelho;267,2787
10ª RF;1017505;IRF - Porto Xavier;2022;20223;Verde;4,1063
10ª RF;1017505;IRF - Porto Xavier;2022;20223;Amarelo;550,9778
10ª RF;1017505;IRF - Porto Xavier;2022;20223;Vermelho;548,7454
10ª RF;1017505;IRF - Porto Xavier;2022;20224;Verde;7,0279
10ª RF;1017505;IRF - Porto Xavier;2022;20224;Amarelo;172,8271
10ª RF;1017505;IRF - Porto Xavier;2022;20224;Vermelho;189,7495
10ª RF;1017505;IRF - Porto Xavier;2023;20231;Verde;5,8365
10ª RF;1017505;IRF - Porto Xavier;2023;20231;Amarelo;97,2413
10ª RF;1017505;IRF - Porto Xavier;2023;20231;Vermelho;81,3813
10ª RF;1017505;IRF - Porto Xavier;2023;20232;Verde;5,8367
10ª RF;1017505;IRF - Porto Xavier;2023;20232;Amarelo;5,0564
10ª RF;1017505;IRF - Porto Xavier;2023;20232;Vermelho;72,3628
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2015;20151;Verde;11,1885
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2015;20151;Amarelo;127,2198
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2015;20151;Vermelho;157,9227
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2015;20152;Verde;11,5114
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2015;20152;Amarelo;102,5326
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2015;20152;Vermelho;175,5047
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2015;20153;Verde;9,8294
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2015;20153;Amarelo;117,7354
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2015;20153;Vermelho;183,9387
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2015;20154;Verde;11,5913
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2015;20154;Amarelo;99,4572
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2015;20154;Vermelho;159,2975
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2016;20161;Verde;11,5126
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2016;20161;Amarelo;119,3612
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2016;20161;Vermelho;163,0625
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2016;20162;Verde;9,9907
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2016;20162;Amarelo;104,3324
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2016;20162;Vermelho;117,7488
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2016;20163;Verde;10,2548
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2016;20163;Amarelo;179,6314
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2016;20163;Vermelho;192,0458
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2016;20164;Verde;11,4029
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2016;20164;Amarelo;286,2617
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2016;20164;Vermelho;291,1809
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2017;20171;Verde;11,144
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2017;20171;Amarelo;143,8436
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2017;20171;Vermelho;178,2164
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2017;20172;Verde;31,6661
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2017;20172;Amarelo;236,4984
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2017;20172;Vermelho;318,2012
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2017;20173;Verde;11,1394
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2017;20173;Amarelo;177,6072
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2017;20173;Vermelho;254,2018
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2017;20174;Verde;7,204
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2017;20174;Amarelo;266,4859
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2017;20174;Vermelho;398,7272
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2018;20181;Verde;96,9978
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2018;20181;Amarelo;728,8165
10ª RF;1017600;ALF - Aerop. Intern. Salgado Filho (RS);2018;20181;Vermelho;737,464
10ª RF;1017700;ALF - Porto do Rio Grande;2015;20151;Verde;13,1187
10ª RF;1017700;ALF - Porto do Rio Grande;2015;20151;Amarelo;389,5338
10ª RF;1017700;ALF - Porto do Rio Grande;2015;20151;Vermelho;461,6885
10ª RF;1017700;ALF - Porto do Rio Grande;2015;20152;Verde;12,9957
10ª RF;1017700;ALF - Porto do Rio Grande;2015;20152;Amarelo;524,2405
10ª RF;1017700;ALF - Porto do Rio Grande;2015;20152;Vermelho;423,5579
10ª RF;1017700;ALF - Porto do Rio Grande;2015;20153;Verde;11,517
10ª RF;1017700;ALF - Porto do Rio Grande;2015;20153;Amarelo;612,9934
10ª RF;1017700;ALF - Porto do Rio Grande;2015;20153;Vermelho;507,2167
10ª RF;1017700;ALF - Porto do Rio Grande;2015;20154;Verde;12,4877
10ª RF;1017700;ALF - Porto do Rio Grande;2015;20154;Amarelo;589,1048
